activity_id,name,category,sector,source,unit_type
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_gte_5dwkt_lt_10dwkt-fuel_source_hfo-load_type_na-distance_basis_actual,Chemical tanker 5000-9999 dwt - HFO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_gte_5dwkt_lt_10dwkt-fuel_source_hfo-load_type_na-distance_basis_sfd,Chemical tanker 5000-9999 dwt - HFO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_gte_5dwkt_lt_10dwkt-fuel_source_mdo-load_type_na-distance_basis_actual,Chemical tanker 5000-9999 dwt - MDO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_gte_5dwkt_lt_10dwkt-fuel_source_mdo-load_type_na-distance_basis_sfd,Chemical tanker 5000-9999 dwt - MDO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_gte_5dwkt_lt_10dwkt-fuel_source_vlsfo-load_type_na-distance_basis_actual,Chemical tanker 5000-9999 dwt - VLSFO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_gte_5dwkt_lt_10dwkt-fuel_source_vlsfo-load_type_na-distance_basis_sfd,Chemical tanker 5000-9999 dwt - VLSFO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_lt_5dwkt-fuel_source_hfo-load_type_na-distance_basis_actual,Chemical tanker <4999 dwt - HFO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_lt_5dwkt-fuel_source_hfo-load_type_na-distance_basis_sfd,Chemical tanker <4999 dwt - HFO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_lt_5dwkt-fuel_source_mdo-load_type_na-distance_basis_actual,Chemical tanker <4999 dwt - MDO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_lt_5dwkt-fuel_source_mdo-load_type_na-distance_basis_sfd,Chemical tanker <4999 dwt - MDO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_lt_5dwkt-fuel_source_vlsfo-load_type_na-distance_basis_actual,Chemical tanker <4999 dwt - VLSFO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_chemical_tanker-route_type_na-vessel_length_na-tonnage_lt_5dwkt-fuel_source_vlsfo-load_type_na-distance_basis_sfd,Chemical tanker <4999 dwt - VLSFO,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_container-distance_basis_sfd,Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-distance_uplift_included,Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_africa-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Asia to-from Africa - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_africa-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Asia to-from Africa - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_mediterranean_black_sea-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Asia to-from Mediterranean/ Black Sea - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_mediterranean_black_sea-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Asia to-from Mediterranean/ Black Sea - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_middle_east_india-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Asia to-from Middle East/ India - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_middle_east_india-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Asia to-from Middle East/ India - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_north_america_ec_gulf-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Asia to-from North America EC / Gulf - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_north_america_ec_gulf-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Asia to-from North America EC / Gulf - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_north_america_wc-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Asia to-from North America WC - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_north_america_wc-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Asia to-from North America WC - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_north_europe-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Asia to-from North Europe - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_north_europe-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Asia to-from North Europe - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_oceania-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Asia to-from Oceania - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_oceania-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Asia to-from Oceania - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_south_america-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Asia to-from South America (incl. Central America) - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_asia_to_from_south_america-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Asia to-from South America (incl. Central America) - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_coastal-vessel_length_na-tonnage_gt_1000teu_lt_2000teu-fuel_source_na-load_type_na-distance_uplift_na,Maritime shipping - coastal - Container 1000-2000 TEU,Sea Freight,Transport,CO2 Emissiefactoren,WeightOverDistance
sea_freight-vessel_type_container-route_type_deep_sea-vessel_length_na-tonnage_gt_8000teu_lt_12000teu-fuel_source_na-load_type_na-distance_uplift_na,Maritime shipping - deep sea - Container 8000-12000 TEU,Sea Freight,Transport,CO2 Emissiefactoren,WeightOverDistance
sea_freight-vessel_type_container-route_type_deep_sea_average-vessel_length_na-tonnage_na-fuel_source_na-load_type_na-distance_uplift_na,Maritime shipping - deep sea average,Sea Freight,Transport,CO2 Emissiefactoren,WeightOverDistance
sea_freight-vessel_type_container-route_type_domestic-vessel_length_na-tonnage_na-fuel_source_na-load_type_na-distance_uplift_na,Domestic coastal freight - Container freight - MEG 2022,Sea Freight,Transport,MfE,WeightOverDistance
sea_freight-vessel_type_container-route_type_europe_to_from_africa-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Europe (North & Med) to- from Africa - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_europe_to_from_africa-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Europe (North & Med) to- from Africa - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_europe_to_from_middle_east_india-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Europe (North & Med) to- from Middle East/India - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_europe_to_from_middle_east_india-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Europe (North & Med) to- from Middle East/India - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_europe_to_from_oceania-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Europe (North & Med) to- from Oceania (via Suez / via Panama) - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_europe_to_from_oceania-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Europe (North & Med) to- from Oceania (via Suez / via Panama) - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_europe_to_from_south_america-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Europe (North & Med) to- from South America (incl. Central America) - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_europe_to_from_south_america-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Europe (North & Med) to- from South America (incl. Central America) - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_inland-vessel_length_110m-tonnage_na-fuel_source_diesel-distance_uplift_excluded,Container vessels 110 m - Inland waterways,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_container-route_type_inland-vessel_length_135m-tonnage_na-fuel_source_diesel-distance_uplift_excluded,Container vessels 135 m - Inland waterways,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_container-route_type_inland-vessel_length_na-tonnage_208_teu-fuel_source_na-load_type_na-distance_uplift_na,Inland shipping 208 TEU,Sea Freight,Transport,CO2 Emissiefactoren,WeightOverDistance
sea_freight-vessel_type_container-route_type_inland-vessel_length_na-tonnage_348_teu-fuel_source_na-load_type_na-distance_uplift_na,Inland shipping 348 TEU,Sea Freight,Transport,CO2 Emissiefactoren,WeightOverDistance
sea_freight-vessel_type_container-route_type_inland-vessel_length_na-tonnage_40_teu-fuel_source_na-load_type_na-distance_uplift_na,Inland shipping 40 TEU,Sea Freight,Transport,CO2 Emissiefactoren,WeightOverDistance
sea_freight-vessel_type_container-route_type_inland-vessel_length_na-tonnage_96_teu-fuel_source_na-load_type_na-distance_uplift_na,Inland shipping 96 TEU,Sea Freight,Transport,CO2 Emissiefactoren,WeightOverDistance
sea_freight-vessel_type_container-route_type_inland_vessel-vessel_length_110m-tonnage_na-fuel_source_diesel-load_type_na-distance_basis_sfd,Container vessels 110m - Inland waterways,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_container-route_type_inland_vessel-vessel_length_135m-tonnage_na-fuel_source_diesel-load_type_na-distance_basis_sfd,Container vessels 135m - Inland waterways,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_container-route_type_inland_vessel-vessel_length_na-tonnage_na-fuel_source_diesel-load_type_na-distance_basis_sfd,Container vessels - Coupled convoys - Inland waterways,Sea Freight,Transport,GLEC,WeightOverDistance
sea_freight-vessel_type_container-route_type_intra_africa-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Intra Africa - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_africa-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Intra Africa - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_mediterranean_black_sea-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Intra Mediterranean/ Black Sea - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_mediterranean_black_sea-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Intra Mediterranean/ Black Sea - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_middle_east_india-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Intra Middle East/India - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_middle_east_india-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Intra Middle East/India - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_ne_asia-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Intra NE Asia - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_ne_asia-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Intra NE Asia - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_north_america_ec_gulf_wc-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Intra North America EC/ Gulf/WC - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_north_america_ec_gulf_wc-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Intra North America EC/ Gulf/WC - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_north_europe-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Intra North Europe - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_north_europe-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Intra North Europe - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_se_asia-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Intra SE Asia - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_se_asia-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Intra SE Asia - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_south_america-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Intra South America - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_intra_south_america-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Intra South America - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_mediterranean_black_sea_to_from_north_america_ec_gulf-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Mediterranean/Black Sea to- from North America EC/Gulf - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_mediterranean_black_sea_to_from_north_america_ec_gulf-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Mediterranean/Black Sea to- from North America EC/Gulf - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_mediterranean_black_sea_to_from_north_america_wc-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,Mediterranean/Black Sea to-from North America WC - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_mediterranean_black_sea_to_from_north_america_wc-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Mediterranean/Black Sea to-from North America WC - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_na-vessel_length_na-tonnage_gt_0teu_lt_999teu-fuel_source_na,Container ship - 0 and 999 teu,Sea Freight,Transport,MfE,WeightOverDistance
sea_freight-vessel_type_container-route_type_na-vessel_length_na-tonnage_gt_1000teu_lt_1999teu-fuel_source_na,Container ship - 1000 and 1999 teu,Sea Freight,Transport,MfE,WeightOverDistance
sea_freight-vessel_type_container-route_type_na-vessel_length_na-tonnage_gt_2000teu_lt_2999teu-fuel_source_na,Container ship - 2000 and 2999 teu,Sea Freight,Transport,MfE,WeightOverDistance
sea_freight-vessel_type_container-route_type_na-vessel_length_na-tonnage_gt_3000teu_lt_4999teu-fuel_source_na,Container ship - 3000 and 4999 teu,Sea Freight,Transport,MfE,WeightOverDistance
sea_freight-vessel_type_container-route_type_na-vessel_length_na-tonnage_gt_5000teu_lt_7999teu-fuel_source_na,Container ship - 5000 and 7999 teu,Sea Freight,Transport,MfE,WeightOverDistance
sea_freight-vessel_type_container-route_type_na-vessel_length_na-tonnage_gt_8000teu-fuel_source_na,Container ship > 8000 TEU,Sea Freight,Transport,MfE,WeightOverDistance
sea_freight-vessel_type_container-route_type_na-vessel_length_na-tonnage_na-fuel_source_na,Container freight (average),Sea Freight,Transport,MfE,WeightOverDistance
sea_freight-vessel_type_container-route_type_na-vessel_length_na-tonnage_na-fuel_source_na,Container ship (average),Sea Freight,Transport,BEIS,WeightOverDistance
sea_freight-vessel_type_container-route_type_na-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,Other - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_north_america_ec_gulf_wc_to_from_africa-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,North America EC/Gulf/WC to-from Africa - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_north_america_ec_gulf_wc_to_from_africa-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,North America EC/Gulf/WC to-from Africa - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_north_america_ec_gulf_wc_to_from_middle_east_india-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd,North America EC/Gulf/WC to-from Middle East/India - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
sea_freight-vessel_type_container-route_type_north_america_ec_gulf_wc_to_from_middle_east_india-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included,North America EC/Gulf/WC to-from Middle East/India - Container ship (dry),Sea Freight,Transport,GLEC,ContainerOverDistance
